Username	Machine	Creation_date
medeman	ARC1	2014-12-17 14:08:39.403
medeman	ARC2	2014-12-17 14:08:46.09
medfmp	MARC1	2016-11-08 12:24:19.177
medgabi	ARC2	2018-06-12 08:25:59.0
medgabi	ARC3	2018-06-12 08:26:02.0
medgabi	MARC1	2018-08-03 11:43:55.0
medgen	MARC1	2018-04-09 16:09:29.0
medgnt	MARC1	2016-07-05 17:12:29.0
medimm	ARC1	2010-02-26 10:45:26.037
medimm	ARC2	2014-01-08 17:04:09.21
medimm	MARC1	2016-02-08 13:03:04.323
medisa	ARC1	2015-10-14 12:41:52.0
medisa	ARC2	2015-10-14 12:41:55.0
medisa	MARC1	2015-10-14 11:32:20.0
medjata	ARC1	2016-07-11 10:11:28.0
medjata	ARC2	2016-07-11 10:11:32.0
medjct	ARC1	2011-11-18 13:53:39.12
medjct	ARC2	2014-11-03 14:52:49.64
medjct	MARC1	2016-08-17 13:33:44.0
medjemo	ARC1	2011-11-08 15:05:49.243
medjhb	ARC1	2010-02-26 10:47:07.94
medjhb	ARC2	2014-10-22 09:15:48.0
medjhb	MARC1	2016-02-09 17:21:53.31
medjlha	ARC1	2012-10-19 14:44:55.0
medjmdi	MARC1	2017-03-21 17:37:50.043
medjns	ARC1	2010-02-26 10:43:33.397
medjns	ARC2	2014-03-31 13:25:50.0
medjns	MARC1	2016-02-01 12:50:15.443
medjpou	MARC1	2016-09-28 10:57:29.0
medjpoz	MARC1	2016-11-04 12:18:22.463
medjrd	ARC1	2016-01-12 15:25:02.857
medjrd	ARC2	2016-01-12 15:25:06.527
medjrd	MARC1	2016-02-24 07:54:05.573
medjwit	ARC1	2011-08-11 10:34:46.0
medkspe	ARC2	2018-02-22 13:52:19.693
medkspe	ARC3	2018-02-22 13:52:26.063
medkspe	MARC1	2018-02-22 13:56:03.283
medksu	ARC2	2018-01-15 14:20:09.69
medksu	ARC3	2018-01-15 14:20:15.65
medkzu	MARC1	2017-10-06 11:47:01.0
medlabi	ARC1	2015-04-14 09:16:15.0
medlabi	ARC2	2015-04-14 09:16:22.0
medlabi	ARC3	2018-02-22 13:53:38.65
medlabi	MARC1	2016-05-04 14:09:55.0
medlgara	MARC1	2016-03-10 09:42:22.087
medlge	ARC1	2015-11-25 14:07:06.227
medlge	ARC2	2015-11-25 14:07:09.53
medlste	ARC1	2010-10-19 16:38:51.0
medlste	ARC2	2014-01-08 17:04:18.487
medlste	ARC3	2017-11-23 07:58:55.66
medlste	MARC1	2015-10-06 10:38:02.0
medmabe	ARC1	2010-12-10 17:09:09.487
medmaca	ARC1	2010-02-10 12:33:14.093
medmaca	ARC2	2014-01-16 08:18:47.003
medmaca	ARC3	2018-01-19 13:07:17.37
medmaca	MARC1	2015-07-15 08:20:41.0
medmcoc	MARC1	2018-07-13 08:12:27.0
medmela	ARC2	2017-09-25 11:12:57.0
medmela	ARC3	2017-09-25 11:12:51.0
medmela	MARC1	2017-05-02 11:41:24.0
medmhw	ARC1	2016-01-22 14:05:58.077
medmhw	ARC2	2016-01-22 14:06:00.837
medmhw	MARC1	2016-04-11 11:05:35.0
medmsgi	ARC1	2015-11-26 13:09:40.28
medmsgi	ARC2	2015-11-26 13:09:43.32
medmsgi	MARC1	2015-11-26 13:09:47.873
medmvla	ARC1	2015-04-01 12:57:40.0
medmvla	ARC2	2015-04-01 12:57:44.0
medmvla	MARC1	2016-10-11 08:04:05.0
mednca	MARC1	2018-07-06 16:53:05.0
mednche	ARC1	2016-10-06 12:29:45.0
mednche	ARC2	2016-10-06 12:29:51.0
mednche	MARC1	2016-10-11 08:05:01.0
medne	ARC1	2015-08-28 13:01:20.0
medne	ARC2	2015-08-28 13:01:23.0
mednff	ARC1	2010-02-18 14:13:53.49
mednfo	ARC1	2016-10-04 15:14:31.0
mednfo	ARC2	2016-10-04 15:14:34.0
medoaa	ARC1	2014-12-18 12:44:03.523
medoaa	ARC2	2014-12-18 12:44:07.77
medoaa	MARC1	2015-10-13 08:40:11.0
medoal	MARC1	2016-10-11 08:03:32.0
medob	ARC2	2014-01-16 08:18:07.86
medpac	ARC1	2015-08-24 14:51:14.0
medpac	ARC2	2015-08-24 14:51:17.0
medpbas	ARC1	2011-11-02 14:12:28.967
medple	MARC1	2018-01-16 13:03:13.813
medpnt	ARC1	2014-04-28 07:35:31.0
medpsh	ARC1	2010-09-20 15:30:24.0
medpsh	ARC2	2014-01-08 17:04:27.96
medpwad	ARC1	2016-05-04 09:49:49.0
medpwad	ARC2	2016-05-04 09:49:52.0
medpwad	ARC3	2018-07-16 14:08:02.0
medrast	MARC1	2016-09-28 10:56:28.0
medrtha	MARC1	2016-09-21 14:54:19.0
medsaa	ARC1	2010-03-05 14:05:32.647
medsaa	ARC2	2014-10-23 09:58:08.0
medsacr	ARC1	2015-10-05 17:50:32.0
medsacr	ARC2	2015-10-05 17:50:44.0
medsboa	MARC1	2017-05-02 11:31:40.0
medsmit	ARC1	2016-11-21 13:14:26.447
medsmit	ARC2	2016-11-21 13:14:32.423
medsmit	ARC3	2017-03-30 12:44:00.0
medsmit	MARC1	2016-11-15 10:48:14.83
medsnad	ARC1	2014-04-28 07:35:51.0
medstad	ARC2	2018-02-12 11:36:54.857
medstad	ARC3	2018-02-12 11:36:58.06
medtarm	ARC1	2015-08-28 13:01:08.0
medtarm	ARC2	2015-08-28 13:01:11.0
medtbd	ARC1	2015-04-01 12:57:22.0
medtbd	ARC2	2015-04-01 12:57:27.0
medtbd	MARC1	2016-10-11 08:04:30.0
medtf	MARC1	2016-09-13 10:49:08.0
medtjf	ARC1	2014-02-19 14:29:09.637
medtjf	MARC1	2017-01-05 16:03:52.41
medtpa	ARC1	2013-10-04 11:24:13.0
medtpa	ARC2	2014-11-14 16:47:51.223
meduh	MARC1	2018-04-10 17:49:59.0
medvd	MARC1	2017-06-29 15:20:35.0
medwdc	ARC1	2014-01-15 14:31:57.423
medwfa	MARC1	2017-02-10 08:02:40.187
medygu	ARC1	2012-06-27 09:40:51.0
men6gb	ARC1	2010-03-24 14:26:19.377
men6gb	ARC2	2017-05-02 09:34:47.0
men6gb	ARC3	2017-05-02 09:34:51.0
men6lwe	ARC1	2011-04-08 13:05:42.0
men6lwe	ARC2	2014-01-08 17:04:38.993
menaabd	ARC1	2012-11-02 15:46:10.29
menaabd	ARC2	2014-03-18 12:30:36.137
menaabu	ARC1	2010-09-09 12:36:15.0
menaaoj	ARC1	2010-02-26 10:48:58.987
menaj	ARC1	2016-07-12 12:36:55.0
menaj	ARC2	2016-07-12 12:37:02.0
menaj	ARC3	2017-03-20 16:53:04.43
menapa	ARC1	2012-06-19 11:40:28.0
menash	ARC1	2016-08-09 11:47:17.0
menash	ARC2	2016-08-09 11:47:20.0
menasto	ARC1	2010-11-09 12:26:13.12
menblh	ARC2	2018-01-11 15:12:01.64
menblh	ARC3	2018-01-11 15:12:05.57
mencsm	ARC1	2016-08-08 11:53:05.0
mencsm	ARC2	2016-08-08 11:53:10.0
menfbi	ARC1	2010-05-19 13:12:21.0
menfl	ARC1	2013-01-25 08:26:28.943
mengjs	ARC1	2011-05-16 13:50:03.0
mengnd	ARC2	2017-11-28 08:23:02.82
mengnd	ARC3	2017-11-28 08:23:05.69
menhhc	ARC1	2016-08-25 17:26:29.0
menhhc	ARC2	2016-08-25 17:26:37.0
menjal	ARC2	2018-02-14 14:51:32.397
menjal	ARC3	2018-02-14 14:51:40.687
menjkim	ARC1	2016-07-12 15:15:28.0
menjkim	ARC2	2016-07-12 15:15:40.0
menjle	ARC1	2013-05-13 13:21:24.0
menjle	ARC2	2014-01-08 17:04:49.73
menjle	ARC3	2017-01-17 10:39:10.1
menjle	MARC1	2015-06-18 14:36:04.0
menjlic	ARC1	2014-04-10 14:33:29.0
menjlic	ARC2	2014-06-11 16:30:44.0
menjya	ARC2	2017-11-27 15:19:13.29
menjya	ARC3	2017-11-27 15:19:16.327
menkku	ARC1	2010-02-10 12:33:37.403
menktr	ARC2	2018-02-22 13:54:37.133
menktr	ARC3	2018-02-22 13:54:42.86
menlet	ARC1	2015-12-07 13:47:36.26
menlet	ARC2	2015-12-07 13:47:39.057
menlet	ARC3	2017-10-23 16:12:50.0
menlgao	ARC1	2010-11-09 12:30:14.187
menlwanb	ARC2	2018-07-13 08:11:32.0
menlwanb	ARC3	2018-07-13 08:11:35.0
menmche	ARC1	2013-05-10 17:14:11.0
menmche	ARC2	2014-04-30 17:53:31.0
menmda	ARC1	2016-01-12 15:20:08.927
menmda	ARC2	2016-01-12 15:20:12.21
menmmen	ARC1	2013-07-12 12:50:13.0
menmmen	ARC2	2014-03-03 11:42:43.447
menmmo	ARC1	2011-03-07 13:07:56.8
menmwi	ARC1	2010-06-09 10:25:05.0
mennda	ARC1	2016-01-15 11:48:56.887
mennda	ARC2	2016-01-15 11:48:59.71
menniq	ARC1	2015-07-03 08:01:20.0
menniq	ARC2	2015-07-03 08:01:24.0
mennrr	ARC1	2013-05-29 13:19:50.0
menoh	ARC1	2011-06-22 10:35:10.0
menqm	ARC1	2013-01-25 07:24:02.03
menqm	ARC2	2016-01-12 15:20:48.563
menqm	ARC3	2017-08-01 11:40:18.0
menrba	ARC1	2015-08-11 16:43:27.0
menrba	ARC2	2015-08-11 16:43:33.0
menrba	ARC3	2018-02-22 13:55:19.51
menrwh	ARC1	2013-04-10 12:44:23.0
mensdu	ARC1	2013-12-20 12:21:54.543
mensn	ARC2	2017-11-29 12:59:27.577
mensn	ARC3	2017-11-29 12:59:30.277
menssi	ARC1	2016-06-07 14:19:01.0
menssi	ARC2	2016-06-07 14:19:04.0
menstar	ARC1	2013-07-12 12:49:37.0
mensver	ARC1	2010-03-09 10:35:18.42
mensz	ARC1	2011-01-19 12:28:14.657
mentch	ARC2	2017-03-06 12:00:26.357
mentch	ARC3	2017-03-06 12:00:34.163
mentch	MARC1	2017-02-15 12:15:17.49
menuma	ARC2	2017-04-27 17:37:28.0
menuma	ARC3	2017-04-27 17:37:34.0
menxhu	ARC1	2013-02-18 13:47:59.86
menycl	ARC1	2010-02-10 12:34:12.467
menyqc	ARC2	2017-06-13 11:35:26.0
menyqc	ARC3	2017-06-13 11:35:30.0
menyxi	ARC1	2016-06-20 16:49:58.0
menyxi	ARC2	2016-06-20 16:50:01.0
menzk	ARC1	2010-05-07 10:58:55.0
menzk	ARC2	2013-11-07 12:24:05.603
menzk	ARC3	2017-06-13 11:28:28.0
minprr	ARC1	2018-02-22 14:00:27.21
minprr	ARC2	2018-02-22 14:02:45.257
minprr	ARC3	2018-02-22 14:00:35.277
minrmw	ARC1	2014-01-23 15:17:08.16
minrmw	ARC2	2014-07-03 14:49:18.0
minsh	ARC1	2014-02-17 10:26:11.793
ml06is	ARC1	2010-02-26 11:00:34.217
ml06qtt	ARC1	2012-11-07 16:51:33.257
ml07a2ha	ARC1	2013-02-27 14:44:13.597
ml07j2p	ARC1	2016-10-25 16:57:15.0
ml07j2p	ARC2	2016-10-25 16:57:22.0
ml07j2p	ARC3	2017-04-12 12:19:42.0
ml07kma	ARC1	2010-04-22 14:25:56.0
ml08iai	ARC1	2012-03-16 13:24:30.48
ml10sma	ARC1	2014-03-21 15:56:19.54
ml10sma	ARC2	2014-03-24 16:26:13.593
ml11a2mb	ARC1	2014-04-28 07:36:15.0
ml11a7a	ARC1	2015-04-15 16:29:51.0
ml11a7a	ARC2	2015-04-15 16:29:54.0
ml12ath	ARC1	2014-02-11 16:42:39.073
ml12ath	ARC2	2015-02-10 15:06:20.7
ml13anaq	ARC2	2018-06-25 16:33:45.0
ml13anaq	ARC3	2018-06-25 16:33:51.0
ml13m2l	ARC2	2018-02-16 12:35:03.647
ml13m2l	ARC3	2018-02-16 12:35:07.37
ml13zkj	ARC1	2016-11-21 13:51:45.12
ml13zkj	ARC2	2016-11-21 13:51:48.047
ml14ampb	ARC1	2015-11-04 11:14:20.44
ml14ampb	ARC2	2015-11-04 11:14:29.41
ml14aza	ARC1	2016-05-09 15:53:11.0
ml14aza	ARC2	2016-05-09 15:53:15.0
ml14eyz	ARC2	2018-02-13 13:29:58.79
ml14eyz	ARC3	2018-02-13 13:31:13.007
ml14je	ARC2	2018-07-18 11:09:27.0
ml14je	ARC3	2018-07-18 11:09:32.0
ml14ojaa	ARC1	2016-06-27 16:01:09.0
ml14ojaa	ARC2	2016-06-27 16:01:16.0
ml14ojaa	ARC3	2017-03-28 09:40:35.0
ml14y28z	ARC1	2016-03-07 13:19:08.723
ml14y28z	ARC2	2016-03-07 13:19:16.55
ml15wp	ARC2	2017-06-13 12:56:41.0
ml15wp	ARC3	2017-06-13 12:56:45.0
ml15zx	ARC2	2017-03-07 16:34:08.53
ml15zx	ARC3	2017-03-07 16:34:15.477
ml16atsa	ARC2	2018-07-03 17:22:28.0
ml16atsa	ARC3	2018-07-03 17:22:31.0
ml16atsa	MARC1	2018-07-03 17:22:35.0
ml16c9l	ARC2	2018-01-15 14:20:48.207
ml16c9l	ARC3	2018-01-15 14:20:43.467
ml16ph	ARC2	2018-02-13 07:45:00.83
ml16ph	ARC3	2018-02-13 07:45:07.877
ml16pw	ARC2	2018-02-13 07:45:22.89
ml16pw	ARC3	2018-02-13 07:45:29.267
ml16z3l	ARC2	2018-07-16 14:07:38.0
ml16z3l	ARC3	2018-07-16 14:07:41.0
mlsd	ARC1	2016-04-15 08:06:17.0
mlsd	ARC2	2016-04-15 08:06:28.0
mlyy	ARC1	2015-06-12 16:58:47.0
mlyy	ARC2	2015-06-12 16:58:50.0
mlyy	ARC3	2017-01-30 15:08:07.017
mlyy	MARC1	2016-10-19 17:23:46.0
mm06bjh	ARC1	2013-03-20 11:45:43.25
mm08df	ARC1	2015-06-23 10:11:20.0
mm08df	ARC2	2015-06-23 10:11:23.0
mm08gb	ARC1	2015-10-15 12:43:05.0
mm08gb	ARC2	2015-10-15 12:43:10.0
mm09j2w	ARC1	2014-11-17 14:54:40.77
mm09j2w	ARC2	2014-11-17 14:54:43.85
mm09j2w	ARC3	2017-03-29 16:36:10.0
mm09jsp	ARC1	2015-11-09 16:39:25.77
mm09jsp	ARC2	2015-11-09 16:39:30.03
mm10hek	ARC1	2014-11-17 08:02:46.003
mm10hek	ARC2	2014-11-17 08:02:49.563
mm10ojh	ARC1	2016-07-20 16:53:34.0
mm10ojh	ARC2	2016-07-20 16:53:37.0
mm11ajt	ARC1	2015-11-11 12:44:42.683
mm11ajt	ARC2	2015-11-11 12:44:45.51
mm11ajt	MARC1	2016-08-22 12:30:56.0
mm11c2c	ARC1	2015-03-24 10:08:41.55
mm11c2c	ARC2	2015-03-24 10:08:44.44
mm11jc	ARC2	2017-05-09 10:11:58.0
mm11jc	ARC3	2017-05-09 10:12:03.0
mm11lr	ARC1	2013-02-22 11:31:48.62
mm11lr	ARC2	2013-12-12 11:23:24.633
mm11ms	ARC1	2014-12-23 09:24:23.26
mm11ms	ARC2	2015-08-19 14:27:12.0
mm11ms	ARC3	2017-05-12 10:06:30.0
mm12kl	ARC2	2017-12-04 13:39:29.337
mm12kl	ARC3	2017-12-04 13:39:32.637
mm12m2h	ARC1	2016-09-13 13:10:18.0
mm12m2h	ARC2	2016-09-13 13:10:21.0
mm12m2h	ARC3	2017-07-07 11:40:30.0
mm13paj	ARC2	2018-01-11 15:11:46.24
mm13paj	ARC3	2018-01-11 15:11:49.767
mm13tcs	ARC1	2016-11-21 11:51:14.513
mm13tcs	ARC2	2016-11-21 11:51:17.48
mm13tcs	ARC3	2017-04-07 10:51:32.0
mm17elb	MARC1	2018-07-06 16:52:44.0
mm17jnb	ARC2	2018-07-02 11:47:40.0
mm17jnb	ARC3	2018-07-02 11:47:59.0
mm17nerv	ARC2	2018-05-09 08:08:53.0
mm17nerv	ARC3	2018-05-09 08:08:59.0
mm17nerv	MARC1	2018-05-09 08:09:25.0
mmaasa	ARC1	2015-11-04 11:13:07.137
mmaasa	ARC2	2015-11-04 11:13:19.277
mmap	ARC1	2017-01-11 11:37:44.75
mmap	ARC2	2017-01-11 11:37:49.72
mmap	ARC3	2017-03-14 13:12:25.977
mmasa	MARC1	2017-10-09 17:25:37.0
mmasja	ARC1	2016-12-21 13:39:48.583
mmasja	ARC2	2016-12-21 13:39:54.093
mmasja	ARC3	2017-04-27 17:37:55.0
mmasm	ARC1	2014-04-02 09:24:18.0
mmbs	ARC1	2011-10-13 10:51:36.0
mmdawb	ARC1	2015-07-07 08:54:59.0
mmdawb	ARC2	2015-07-07 08:55:07.0
mmdd	ARC2	2017-02-22 17:33:37.163
mmdd	ARC3	2017-07-04 17:19:05.0
mmdv	ARC1	2016-02-18 14:56:12.647
mmdv	ARC2	2016-02-18 14:56:27.6
mmfa	ARC2	2017-11-02 13:48:21.65
mmfa	ARC3	2017-11-02 13:48:28.357
mmfg	ARC2	2017-09-01 12:37:20.0
mmfg	ARC3	2017-09-01 12:37:23.0
mmfp	ARC1	2016-02-09 08:55:13.16
mmfp	ARC2	2016-02-09 08:55:16.063
mmgb	ARC1	2016-11-24 12:18:35.227
mmgb	ARC2	2016-11-24 12:18:38.26
mmgb	ARC3	2018-07-30 16:04:30.0
mmjcr	ARC2	2018-06-13 08:29:16.0
mmjcr	ARC3	2018-06-13 08:29:20.0
mmjtb	ARC2	2017-06-08 15:45:16.0
mmjtb	ARC3	2017-06-08 15:45:19.0
mmkma	ARC1	2014-11-25 10:07:29.23
mmkma	ARC2	2014-11-25 10:07:33.003
mmkma	MARC1	2016-04-07 09:50:52.0
mmlc	ARC1	2015-11-10 09:06:58.82
mmlc	ARC2	2015-11-10 09:07:01.467
mmlca	ARC2	2018-02-12 11:36:29.62
mmlca	ARC3	2018-02-12 11:36:32.893
mmldlh	ARC1	2014-10-22 09:19:50.0
mmldlh	ARC2	2014-10-22 09:20:06.0
mmldlh	ARC3	2017-03-21 14:19:49.493
mmmaa	ARC2	2018-07-16 14:07:12.0
mmmaa	ARC3	2018-07-16 14:07:15.0
mmmaa	MARC1	2018-07-18 09:51:45.0
mmmna	ARC1	2016-07-20 16:53:06.0
mmmna	ARC2	2016-07-20 16:53:09.0
mmpws	ARC2	2017-12-11 10:25:33.903
mmpws	ARC3	2017-12-11 10:25:37.45
mmrco	ARC1	2013-03-11 14:52:54.227
mmrjt	ARC1	2011-09-28 12:32:38.0
mmrls	ARC1	2016-09-28 16:31:23.0
mmrls	ARC2	2016-09-28 16:31:39.0
mmsfz	ARC1	2013-07-02 14:41:27.0
mmsfz	ARC2	2014-01-13 12:59:18.237
mmtjs	ARC2	2017-11-13 11:58:53.827
mmtjs	ARC3	2017-11-13 11:58:57.063
mmvahb	ARC1	2016-05-23 12:55:31.0
mmvahb	ARC2	2016-05-23 12:55:34.0
mmvahb	ARC3	2017-08-04 10:55:22.0
mmxzha	ARC1	2016-05-11 09:21:59.0
mmxzha	ARC2	2016-05-11 09:22:06.0
mmxzha	MARC1	2016-07-05 12:07:52.0
mn06bcr	ARC1	2011-10-13 10:49:54.0
mn06dlm	ARC1	2011-11-11 14:19:37.697
mn06dlm	ARC2	2015-11-05 12:28:15.19
mn06nr	ARC1	2010-11-23 14:26:32.953
mn06rsk	ARC1	2013-07-18 14:20:02.0
mn07gndb	ARC1	2011-08-31 16:55:28.0
mn07gndb	ARC2	2014-01-08 17:04:58.273
mn08j2c	ARC1	2011-11-18 13:54:39.113
mn08k2v	ARC1	2015-01-19 15:05:01.713
mn08k2v	ARC2	2015-01-19 15:05:06.827
mn09d3b	ARC1	2015-09-17 13:18:57.0
mn09d3b	ARC2	2015-09-17 13:19:00.0
mn09k2m	ARC1	2014-11-10 16:32:49.58
mn09k2m	ARC2	2014-11-10 16:32:52.9
mn09k2m	ARC3	2018-03-14 08:47:25.777
mn11a2r	ARC2	2017-09-18 10:09:14.0
mn11a2r	ARC3	2017-09-18 10:09:10.0
mn11dpj	ARC2	2018-03-14 08:46:38.18
mn11dpj	ARC3	2018-03-14 08:46:44.02
mn11jhb	ARC1	2016-03-23 16:01:36.86
mn11jhb	ARC2	2016-03-23 16:02:01.477
mn11mc	ARC1	2014-10-17 11:45:15.0
mn11mc	ARC2	2014-10-17 11:45:19.0
mn11oi	ARC1	2016-07-14 12:41:51.0
mn11oi	ARC2	2016-07-14 12:41:54.0
mn11oi	ARC3	2017-10-20 12:00:40.0
mn11tjr	ARC1	2014-11-03 14:43:43.807
mn11tjr	ARC2	2014-11-03 14:43:47.26
mn12kms	ARC2	2017-05-09 10:10:06.0
mn12kms	ARC3	2017-05-09 10:10:12.0
mn13fw	ARC1	2016-03-14 11:03:59.13
mn13fw	ARC2	2016-03-14 11:04:16.033
mn13ip	MARC1	2017-03-21 17:36:44.09
mn13sm	MARC1	2017-03-21 17:37:25.36
mn13tw	ARC1	2014-11-12 09:51:47.853
mn13tw	ARC2	2014-11-12 09:51:59.22
mn14a2p	ARC1	2015-03-04 13:55:57.913
mn14a2p	ARC2	2015-03-04 13:56:01.277
mn14tm	ARC1	2015-05-21 09:27:03.0
mn14tm	ARC2	2015-05-21 09:27:06.0
mn14tp	ARC1	2016-07-25 14:06:35.0
mn14tp	ARC2	2016-07-25 14:06:43.0
mn14tp	ARC3	2017-03-20 16:33:11.857
mn14tpai	ARC2	2017-06-07 14:01:28.0
mn14tpai	ARC3	2017-06-07 14:01:33.0
mnaaab	ARC1	2013-04-30 11:43:31.0
mnaaal	ARC1	2012-12-20 14:29:36.227
mnaalm	ARC1	2011-02-16 14:16:22.027
mnaarr	ARC1	2015-06-15 14:46:39.0
mnaarr	ARC2	2015-06-15 14:46:42.0
mnaaz	ARC1	2014-08-27 09:55:18.0
mnaaz	ARC2	2014-08-27 09:55:23.0
mnabes	ARC1	2016-02-09 12:10:23.78
mnabes	ARC2	2016-02-09 12:10:26.68
mnafan	ARC2	2016-11-01 16:53:10.58
mnafk	ARC1	2013-10-18 17:35:23.0
mnafk	ARC2	2014-01-08 17:05:08.737
mnag	ARC1	2013-12-17 08:25:04.19
mnag	ARC2	2014-05-19 08:35:21.0
mnakw	ARC1	2014-03-04 07:54:42.32
mnakw	ARC2	2016-01-12 15:20:29.913
mnamej	ARC1	2012-02-20 12:55:51.977
mnami	ARC1	2014-11-03 14:43:13.503
mnami	ARC2	2014-11-03 14:43:16.457
mnasa	ARC2	2018-03-15 08:24:56.827
mnasa	ARC3	2018-03-15 08:25:03.893
mnata	ARC1	2016-01-28 12:40:46.38
mnata	ARC2	2016-01-28 12:40:52.45
mnata	ARC3	2017-04-07 10:50:37.0
mnbjl	ARC1	2011-05-04 16:33:57.0
mnbs	ARC1	2011-07-28 14:15:49.0
mncg	ARC2	2017-11-14 17:52:09.907
mncg	ARC3	2017-11-14 17:52:16.223
mnch	ARC1	2012-04-12 11:55:36.0
mncj	ARC2	2017-03-20 15:34:52.31
mncj	ARC3	2017-03-20 15:34:55.723
mndjr	ARC1	2011-04-15 14:40:54.0
mndjr	ARC2	2014-04-08 11:20:28.0
mndmm	ARC2	2018-03-27 08:05:33.0
mndmm	ARC3	2018-03-27 08:05:40.0
mndsl	ARC1	2012-12-19 15:33:28.567
mnfal	ARC1	2013-06-27 13:20:03.0
mnfj	ARC1	2014-09-16 15:14:56.0
mnfj	ARC2	2014-09-16 15:14:59.0
mnfyzc	ARC1	2012-01-13 16:41:08.72
mnfyzc	ARC2	2014-06-18 17:11:33.0
mngad	ARC1	2015-02-25 12:31:51.523
mngad	ARC2	2015-02-25 12:31:54.72
mngdl	ARC2	2017-06-09 15:34:52.0
mngdl	ARC3	2017-06-09 15:34:56.0
mnhhma	ARC1	2016-05-03 16:21:38.0
mnhhma	ARC2	2016-05-03 16:21:43.0
mnhhma	ARC3	2017-03-28 09:41:16.0
mnhio	ARC1	2010-09-17 12:40:25.0
mnhj	ARC2	2018-02-22 13:54:59.51
mnhj	ARC3	2018-02-22 13:55:04.857
mnhsh	ARC2	2017-11-27 15:09:52.337
mnhsh	ARC3	2017-11-27 15:09:55.667
mnim	ARC1	2015-06-29 12:09:35.0
mnim	ARC2	2015-06-29 12:09:38.0
mnjaa	ARC1	2012-03-28 08:17:15.0
mnjdk	ARC2	2018-01-25 14:57:54.883
mnjdk	ARC3	2018-01-25 14:57:58.387
mnjemr	ARC2	2017-02-15 10:07:26.35
mnjm	ARC1	2011-11-16 13:09:46.32
mnkv	ARC1	2016-08-02 12:00:20.0
mnkv	ARC2	2016-08-02 12:00:23.0
mnkz	ARC1	2011-07-11 14:19:45.0
mnlj	ARC1	2010-11-29 13:16:38.793
mnlmma	ARC1	2016-03-24 10:10:06.993
mnlmma	ARC2	2016-03-24 10:10:10.633
mnlmma	ARC3	2017-03-20 17:35:35.687
mnmaab	ARC2	2017-04-06 10:25:22.0
mnmaab	ARC3	2017-04-06 10:25:27.0
mnmaab	MARC1	2016-11-30 12:51:19.17
mnmaak	ARC1	2015-09-02 17:26:25.0
mnmaak	ARC2	2015-09-02 17:26:28.0
mnmgn	ARC2	2018-06-25 09:12:48.0
mnmgn	ARC3	2018-06-25 09:12:51.0
mnmis	ARC1	2016-02-16 17:39:49.22
mnmis	ARC2	2016-02-16 17:40:00.243
mnmis	ARC3	2018-07-16 14:28:01.0
mnmsl	ARC1	2010-02-26 10:50:18.283
mnnpca	ARC2	2017-11-02 13:47:38.073
mnnpca	ARC3	2017-11-02 13:47:43.62
mnnsa	ARC2	2018-01-03 13:44:08.107
mnnsa	ARC3	2018-01-03 13:44:11.42
mnomi	ARC1	2013-10-16 12:42:20.0
mnomi	ARC2	2014-03-18 12:42:44.257
mnpas	ARC2	2018-03-09 11:59:46.137
mnpas	ARC3	2018-03-09 11:59:50.23
mnpjf	ARC2	2017-05-10 15:27:51.0
mnpjf	ARC3	2017-05-10 15:27:46.0
mnrg	ARC1	2016-07-20 16:54:00.0
mnrg	ARC2	2016-07-20 16:54:04.0
mnrjc	ARC1	2014-06-18 17:13:45.0
mnrjc	ARC2	2014-06-18 17:13:52.0
mnsa	ARC1	2011-10-11 12:23:19.0
mnsam	ARC1	2016-06-22 09:53:54.0
mnsam	ARC2	2016-06-22 10:19:09.0
mnsg	ARC1	2013-07-03 11:31:11.0
mnsg	ARC2	2014-03-18 12:43:48.493
mnska	ARC1	2016-05-26 17:38:19.0
mnska	ARC2	2016-05-26 17:38:25.0
mnsli	ARC1	2016-10-17 09:59:08.0
mnsli	ARC2	2016-10-17 09:59:01.0
mnsli	ARC3	2017-03-28 09:50:57.0
mnsna	ARC1	2016-04-15 12:40:24.0
mnsna	ARC2	2016-04-15 12:40:28.0
mnsr	ARC1	2010-11-11 15:54:26.64
mnsr	ARC2	2014-08-05 17:01:45.0
mntc	ARC1	2010-08-05 10:55:32.0
mntm	ARC2	2017-05-12 10:08:41.0
mntm	ARC3	2017-05-12 10:08:17.0
mnyc	ARC1	2012-01-16 17:45:04.067
mph6ad	ARC1	2012-07-23 09:03:56.0
mph6ad	ARC2	2017-05-19 14:25:36.0
mph6ad	ARC3	2017-05-19 14:25:30.0
mrpawm	ARC1	2015-07-07 11:17:06.0
mrpawm	ARC2	2015-07-07 11:17:08.0
mrpsmk	ARC1	2013-05-01 08:32:28.0
msjgrt	ARC1	2011-11-08 15:06:37.293
msjimc	MARC1	2015-08-11 16:44:36.0
mt07jwm	ARC1	2010-05-20 13:06:56.0
mt08dp	ARC1	2012-06-27 11:53:25.0
mt08dp	ARC2	2016-01-08 10:07:13.9
mt08dp	MARC1	2016-09-21 17:48:29.0
mt10tj	ARC1	2013-04-05 08:41:04.0
mt11wrl	ARC1	2012-10-10 15:36:54.0
mt13jlm	MARC1	2017-11-13 11:22:11.6
mt13jls	ARC1	2014-10-23 09:58:49.0
mt13jls	ARC2	2014-10-23 09:58:57.0
mt14le	MARC1	2016-05-04 09:15:15.0
mt15jer	MARC1	2016-07-27 13:37:15.0
mtlajs	ARC1	2010-02-23 12:07:47.643
