Username	Machine	Username_status	lapse_date	status	Dept	Faculty
bustki	ARC1	l	2017-06-16 14:58:08.0	Staff	ACC	Faculty of Business
busxc	ARC1	l	2013-10-01 08:02:10.0	Staff	MAN	Faculty of Business
busych	ARC1	l	2017-06-16 14:58:08.0	Staff	MAR	Faculty of Business
cen4dos	ARC1	l	2017-06-16 14:58:08.0	Recent Alumni	CEN	Faculty of Engineering
cen4dos	ARC2	l	2017-11-01 00:00:00.0	Recent Alumni	CEN	Faculty of Engineering
cen5s2k	ARC1	d	2016-03-01 00:00:00.0	Recent Alumni	CEN	Faculty of Engineering
cen5s2k	ARC2	d	2016-03-01 00:00:00.0	Recent Alumni	CEN	Faculty of Engineering
cen6aa	ARC1	d	2016-04-25 00:00:00.0	Recent Alumni	CEN	Faculty of Engineering
cenaalo	ARC3	l	2018-06-12 07:48:18.0	Staff	CEN	Faculty of Engineering
cenaalo	ARC2	l	2018-06-12 07:48:18.0	Staff	CEN	Faculty of Engineering
cenakh	ARC3	a	n/a	Staff	CEN	Faculty of Engineering
cenakh	ARC1	d	2017-06-16 14:58:08.0	Staff	CEN	Faculty of Engineering
cenakh	ARC2	a	n/a	Staff	CEN	Faculty of Engineering
cenarc	ARC1	d	2013-05-16 09:36:37.0	Staff	CEN	Faculty of Engineering
cencag	ARC1	l	2017-06-16 14:58:08.0	Staff	MEN	Faculty of Engineering
cencag	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
cendy	ARC1	l	2017-06-16 14:58:08.0	Staff	CEN	Faculty of Engineering
cenfl	ARC1	l	2017-06-16 14:58:08.0	Staff	CEN	Faculty of Engineering
cenfl	ARC2	a	n/a	Staff	CEN	Faculty of Engineering
cenjspa	ARC2	a	n/a	Staff	CEN	Faculty of Engineering
cenjspa	ARC3	a	n/a	Staff	CEN	Faculty of Engineering
cenkdt	ARC1	l	2017-06-16 14:58:08.0	Staff	CEN	Faculty of Engineering
cenmg	ARC1	d	2016-12-01 09:04:15.62	Staff	CEN	Faculty of Engineering
cenmg	ARC2	l	2018-02-01 09:55:14.94	Staff	CEN	Faculty of Engineering
cenmk	ARC3	a	n/a	Staff	CEN	Faculty of Engineering
cenmk	ARC1	l	2017-06-16 14:58:08.0	Staff	CEN	Faculty of Engineering
cenmk	ARC2	a	n/a	Staff	CEN	Faculty of Engineering
cenng	ARC1	l	2013-12-12 12:19:28.43	Staff	CEN	Faculty of Engineering
cennn	ARC1	l	2017-06-16 14:58:08.0	Staff	CEN	Faculty of Engineering
cennsa	ARC2	a	n/a	Staff	CEN	Faculty of Engineering
cennsa	ARC3	a	n/a	Staff	CEN	Faculty of Engineering
cenpas	ARC3	a	n/a	Staff	CEN	Faculty of Engineering
cenpas	ARC1	l	2017-06-16 14:58:08.0	Staff	CEN	Faculty of Engineering
cenpas	ARC2	a	n/a	Staff	CEN	Faculty of Engineering
cenrf	ARC1	l	2017-06-16 14:58:08.0	Staff	CEN	Faculty of Engineering
cenrf	ARC2	a	n/a	Staff	CEN	Faculty of Engineering
censalm	ARC3	a	n/a	Staff	CEN	Faculty of Engineering
censalm	ARC2	a	n/a	Staff	CEN	Faculty of Engineering
censjr	ARC3	a	n/a	Staff	CEN	Faculty of Engineering
censjr	ARC1	l	2017-06-16 14:58:08.0	Staff	CEN	Faculty of Engineering
censjr	ARC2	a	n/a	Staff	CEN	Faculty of Engineering
censlu	MARC1	l	2018-01-16 09:29:12.42	Staff	CEN	Faculty of Engineering
censlu	ARC2	l	2018-01-16 09:29:12.373	Staff	CEN	Faculty of Engineering
censlu	ARC1	l	2017-06-16 14:58:09.0	Staff	CEN	Faculty of Engineering
censsar	ARC1	l	2017-06-16 14:58:09.0	Staff	CEN	Faculty of Engineering
censsar	ARC2	a	n/a	Staff	CEN	Faculty of Engineering
cenxm	ARC1	l	2017-06-16 14:58:09.0	Staff	PRE	Faculty of Engineering
cenxm	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
chenk	ARC1	l	2017-06-16 14:58:09.0	Staff	MEN	Faculty of Engineering
cherbh	ARC1	l	2017-06-16 14:58:09.0	Staff	PRE	Faculty of Engineering
cherbh	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
chermw	ARC1	d	2015-07-21 10:07:58.0	Staff	PRE	Faculty of Engineering
chermw	ARC2	d	2015-07-21 10:07:58.0	Staff	PRE	Faculty of Engineering
chevr	ARC1	l	2017-06-16 14:58:09.0	Staff	PRE	Faculty of Engineering
chm3rh	ARC1	d	2013-03-13 00:00:00.0	Alumni	EAR	Faculty of Environment
chm4das	ARC1	d	2013-04-22 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
chm4mlp	ARC1	d	2012-06-12 00:00:00.0	Alumni	CHM	Faculty of Maths & Physical Sciences
chm6bjw	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chm6bjw	ARC1	l	2017-06-16 14:58:09.0	Staff	CHM	Faculty of Maths & Physical Sciences
chm6bjw	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmagd	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmagd	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmagd	ARC1	l	2017-06-16 14:58:09.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmba	ARC1	d	2013-08-13 10:16:38.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmbnn	ARC1	l	2017-06-16 14:58:09.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmbnn	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmcal	ARC2	a	n/a	Visitor	CHM	Faculty of Maths & Physical Sciences
chmcal	ARC1	l	2017-06-16 14:58:09.0	Visitor	CHM	Faculty of Maths & Physical Sciences
chmcgri	ARC1	d	2017-05-08 11:46:42.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmcgri	ARC2	d	2017-05-08 11:46:42.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmcje	ARC1	l	2018-01-17 11:46:48.083	Staff	CHM	Faculty of Maths & Physical Sciences
chmcje	ARC2	l	2018-07-02 08:50:53.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmcrs	ARC1	d	2011-02-24 08:56:54.247	Alumni	PRE	Faculty of Engineering
chmcsy	ARC1	l	2017-06-16 14:58:09.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmcsy	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmcsy	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmdma	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmdma	ARC1	l	2017-06-16 14:58:09.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmdma	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmdrglo	ARC1	d	2012-10-08 07:53:29.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmdsh	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmdsh	ARC1	l	2017-06-16 14:58:09.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmdst	ARC1	l	2017-06-16 14:58:09.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmdst	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmema	ARC1	d	2013-06-18 07:56:51.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmgst	ARC1	l	2017-06-16 14:58:09.0	Staff	FBS	Faculty of Biological Sciences
chmgst	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
chmgw	ARC1	l	2017-06-16 14:58:09.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmgw	ARC2	l	2018-06-01 08:02:26.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmhmw	ARC1	l	2018-01-17 11:46:48.11	Staff	EAR	Faculty of Environment
chmhmw	ARC2	l	2018-06-01 08:04:40.0	Staff	EAR	Faculty of Environment
chmjbro	ARC1	l	2017-06-16 14:58:09.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmjbro	ARC2	l	2017-12-14 11:31:52.503	Staff	CHM	Faculty of Maths & Physical Sciences
chmjcj	ARC1	d	2012-02-27 10:25:34.243	Staff	CHM	Faculty of Maths & Physical Sciences
chmjdc	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmjdc	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmjgm	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmjgm	ARC2	l	2018-05-01 07:48:20.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmjgm	ARC1	l	2017-06-16 14:58:09.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmjk	ARC1	d	2013-12-12 12:19:23.93	Staff	CHM	Faculty of Maths & Physical Sciences
chmjke	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmjke	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmjle	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmjle	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmjm	ARC1	l	2017-06-16 14:58:09.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmjm	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmjm	MARC1	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmjmcp	ARC1	l	2017-06-16 14:58:09.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmjmcp	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmjmcp	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmjpp	ARC1	d	2013-03-12 12:04:24.207	Staff	CHM	Faculty of Maths & Physical Sciences
chmkd	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmkd	ARC1	l	2017-06-16 14:58:09.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmkjsi	ARC3	a	n/a	Staff	GHT	Faculty of Medicine & Health
chmkjsi	ARC1	l	2018-01-17 11:46:48.147	Staff	GHT	Faculty of Medicine & Health
chmkjsi	ARC2	a	n/a	Staff	GHT	Faculty of Medicine & Health
chmksa	ARC1	l	2016-07-04 10:53:19.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmksa	ARC2	l	2016-07-04 10:53:19.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmlo	ARC1	l	2017-06-16 14:58:10.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmlr	ARC1	d	2016-01-04 11:36:41.387	Staff	CHM	Faculty of Maths & Physical Sciences
chmlr	ARC2	d	2016-01-04 11:36:41.357	Staff	CHM	Faculty of Maths & Physical Sciences
chmmab	ARC1	l	2017-06-16 14:58:10.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmmab	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmmab	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmmgdn	ARC1	d	2014-11-03 08:00:20.377	Staff	CHM	Faculty of Maths & Physical Sciences
chmmgu	ARC1	d	2015-07-21 10:08:00.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmmmc	ARC1	l	2018-01-17 11:46:48.17	Staff	CHM	Faculty of Maths & Physical Sciences
chmmmc	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmmmc	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmmpm	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmmpm	ARC1	l	2017-06-16 14:58:10.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmmro	ARC1	l	2017-06-16 14:58:10.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmmro	ARC2	l	2017-10-23 10:11:39.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmmw	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmmw	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmnw	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmnw	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmpcr	ARC1	d	2016-10-12 11:56:06.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmpcr	ARC2	d	2016-10-12 11:56:06.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmrb	ARC1	d	2014-03-10 09:30:46.7	Staff	CHM	Faculty of Maths & Physical Sciences
chmrgo	ARC1	l	2017-06-16 14:58:10.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmrgo	ARC2	l	2017-09-14 11:55:02.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmrjfo	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmrjfo	ARC1	l	2018-01-17 11:46:48.207	Staff	CHM	Faculty of Maths & Physical Sciences
chmrjfo	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmrpld	ARC1	l	2017-06-16 14:58:10.0	Staff	ORL	Faculty of Medicine & Health
chmrsh	ARC2	d	2015-07-01 07:59:46.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmrsh	ARC1	d	2015-07-01 07:59:46.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmrt	ARC2	d	2017-01-18 11:33:20.717	Staff	CHM	Faculty of Maths & Physical Sciences
chmrt	ARC1	d	2017-01-18 11:33:20.683	Staff	CHM	Faculty of Maths & Physical Sciences
chmsau	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmsfe	ARC1	l	2017-06-16 14:58:10.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmsfe	ARC2	l	2017-10-19 12:48:48.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmsgo	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmsgo	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmskr	ARC1	l	2017-06-16 14:58:10.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmskr	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmso	ARC1	d	2015-10-15 10:09:26.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmso	ARC2	d	2015-10-15 10:09:26.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmtko	ARC2	d	2016-09-15 12:08:45.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmtpk	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmtpk	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmvav	ARC1	l	2018-01-16 09:29:14.667	Staff	CHM	Faculty of Maths & Physical Sciences
chmvav	ARC2	l	2018-01-16 09:29:14.7	Staff	CHM	Faculty of Maths & Physical Sciences
chmvfr	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
chmvfr	ARC1	l	2017-06-16 14:58:10.0	Staff	CHM	Faculty of Maths & Physical Sciences
chmyi	ARC1	d	2013-04-24 11:28:47.0	Staff	CHM	Faculty of Maths & Physical Sciences
cm06rt	ARC1	d	2015-06-09 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm07dcfm	ARC1	d	2016-05-03 00:00:00.0	Recent Alumni	FBS	Faculty of Biological Sciences
cm08kms	ARC1	d	2017-06-16 14:58:10.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm08mh	ARC1	d	2012-08-28 00:00:00.0	Alumni	CHM	Faculty of Maths & Physical Sciences
cm09lj	ARC1	l	2017-06-16 14:58:10.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm09lj	ARC2	l	2017-11-01 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm09lj	ARC3	l	2017-11-01 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm09mij	ARC3	a	n/a	P/G	PRE	Faculty of Engineering
cm09mij	ARC2	a	n/a	P/G	PRE	Faculty of Engineering
cm09rcj	ARC1	d	2013-08-27 00:00:00.0	Alumni	CHM	Faculty of Maths & Physical Sciences
cm10a2p	ARC2	a	n/a	P/G	MEN	Faculty of Engineering
cm10a2p	ARC3	a	n/a	P/G	MEN	Faculty of Engineering
cm10m2d	ARC1	d	2013-08-27 00:00:00.0	Alumni	CHM	Faculty of Maths & Physical Sciences
cm10sma	ARC1	d	2014-09-01 00:00:00.0	Alumni	CHM	Faculty of Maths & Physical Sciences
cm11aec	ARC2	d	2017-04-25 00:00:00.0	P/G	CHM	Faculty of Maths & Physical Sciences
cm11aec	ARC1	d	2017-04-25 00:00:00.0	P/G	CHM	Faculty of Maths & Physical Sciences
cm11cw	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cm11cw	ARC1	l	2017-06-16 14:58:10.0	P/G	CHM	Faculty of Maths & Physical Sciences
cm11cw	ARC3	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cm11d3p	ARC3	a	n/a	P/G	PRE	Faculty of Engineering
cm11d3p	ARC1	l	2017-06-16 14:58:10.0	P/G	PRE	Faculty of Engineering
cm11d3p	ARC2	a	n/a	P/G	PRE	Faculty of Engineering
cm11lh	ARC2	d	2014-10-28 00:00:00.0	U/G Year 4	CHM	Faculty of Maths & Physical Sciences
cm11lh	ARC1	d	2014-10-28 00:00:00.0	U/G Year 4	CHM	Faculty of Maths & Physical Sciences
cm11lr	ARC1	d	2015-09-02 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm11lr	ARC2	d	2015-09-02 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm11r2s	ARC1	l	2017-06-16 14:58:10.0	P/G	CHM	Faculty of Maths & Physical Sciences
cm11r2s	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cm11re	ARC1	d	2016-08-30 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm11rj	ARC1	l	2017-06-16 14:58:10.0	P/G	FBS	Faculty of Biological Sciences
cm11rj	ARC2	a	n/a	P/G	FBS	Faculty of Biological Sciences
cm11rj	ARC3	a	n/a	P/G	FBS	Faculty of Biological Sciences
cm11rs	ARC2	d	2015-09-02 00:00:00.0	P/G	PRE	Faculty of Engineering
cm11rs	ARC1	d	2015-09-02 00:00:00.0	P/G	PRE	Faculty of Engineering
cm11scsc	ARC1	d	2015-09-02 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm11scsc	ARC2	d	2015-09-02 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm11sls	ARC2	a	n/a	P/G	PRE	Faculty of Engineering
cm11sls	ARC3	a	n/a	P/G	PRE	Faculty of Engineering
cm11ths	MARC1	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cm11ths	ARC3	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cm11ths	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cm11ths	ARC1	l	2017-06-16 14:58:10.0	P/G	CHM	Faculty of Maths & Physical Sciences
cm12ap	ARC2	a	n/a	P/G	EAR	Faculty of Environment
cm12ap	ARC3	a	n/a	P/G	EAR	Faculty of Environment
cm12lmr	ARC2	d	2016-08-30 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm12lmr	ARC1	d	2016-08-30 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm12mdcc	ARC1	d	2013-11-01 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm12mwn	ARC2	d	2016-08-30 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm12mwn	ARC1	d	2016-08-30 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm12sw	ARC1	l	2017-06-16 14:58:10.0	P/G	CHM	Faculty of Maths & Physical Sciences
cm12sw	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cm12sw	ARC3	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cm13ca	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cm13ca	ARC3	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cm13hf	ARC3	a	n/a	P/G	MRP	Faculty of Medicine & Health
cm13hf	ARC2	a	n/a	P/G	MRP	Faculty of Medicine & Health
cm13ijb	ARC2	a	n/a	P/G	FBS	Faculty of Biological Sciences
cm13ijb	ARC1	l	2017-06-16 14:58:10.0	P/G	FBS	Faculty of Biological Sciences
cm13ijb	MARC1	a	n/a	P/G	FBS	Faculty of Biological Sciences
cm13mpt	ARC2	d	2017-08-29 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm13mpt	ARC1	d	2017-06-16 14:58:10.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cm14cnat	ARC3	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cm14cnat	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cm14e2m	ARC3	a	n/a	U/G Year 4	CHM	Faculty of Maths & Physical Sciences
cm14e2m	ARC2	a	n/a	U/G Year 4	CHM	Faculty of Maths & Physical Sciences
cm14en	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
cm14en	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
cm14era	ARC3	a	n/a	U/G Year 4	CHM	Faculty of Maths & Physical Sciences
cm14era	ARC2	a	n/a	U/G Year 4	CHM	Faculty of Maths & Physical Sciences
cm14lhg	ARC3	a	n/a	U/G Year 4	CHM	Faculty of Maths & Physical Sciences
cm14lhg	ARC2	a	n/a	U/G Year 4	CHM	Faculty of Maths & Physical Sciences
cm15ebs	ARC1	l	2017-06-16 14:58:10.0	P/G	CHM	Faculty of Maths & Physical Sciences
cm15ebs	ARC2	l	2018-07-09 00:00:00.0	P/G	CHM	Faculty of Maths & Physical Sciences
cm15kss	ARC3	a	n/a	U/G Year 4	CHM	Faculty of Maths & Physical Sciences
cm15kss	ARC2	a	n/a	U/G Year 4	CHM	Faculty of Maths & Physical Sciences
cm17pm	ARC3	a	n/a	Masters Student	CHM	Faculty of Maths & Physical Sciences
cm17pm	ARC2	a	n/a	Masters Student	CHM	Faculty of Maths & Physical Sciences
cmaig	ARC3	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmaig	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmas	ARC1	d	2015-06-16 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cmaw	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmaw	ARC1	l	2018-01-17 11:46:48.233	P/G	CHM	Faculty of Maths & Physical Sciences
cmbak	ARC1	d	2017-01-10 00:00:00.0	P/G	CHM	Faculty of Maths & Physical Sciences
cmbak	ARC2	d	2017-01-10 00:00:00.0	P/G	CHM	Faculty of Maths & Physical Sciences
cmcmf	ARC3	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmcmf	ARC1	l	2018-01-17 11:46:48.27	P/G	CHM	Faculty of Maths & Physical Sciences
cmcmf	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmddjm	ARC3	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmddjm	MARC1	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmddjm	ARC1	l	2017-06-16 14:58:10.0	P/G	CHM	Faculty of Maths & Physical Sciences
cmddjm	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmfns	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmfns	ARC1	l	2017-06-16 14:58:10.0	P/G	CHM	Faculty of Maths & Physical Sciences
cmhmc	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmhmc	ARC1	l	2018-01-17 11:46:48.293	P/G	CHM	Faculty of Maths & Physical Sciences
cmjag	ARC1	l	2018-01-17 11:46:48.327	P/G	CHM	Faculty of Maths & Physical Sciences
cmjag	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmjb	ARC3	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmjb	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmjb	ARC1	l	2017-06-16 14:58:10.0	P/G	CHM	Faculty of Maths & Physical Sciences
cmjd	ARC3	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmjd	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmjdcs	ARC2	d	2017-08-08 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cmjdcs	ARC1	d	2017-06-16 14:58:11.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cmjg	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmjg	ARC1	l	2017-06-16 14:58:11.0	P/G	CHM	Faculty of Maths & Physical Sciences
cmjg	ARC3	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmjjb	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmjjb	ARC1	l	2017-06-16 14:58:11.0	P/G	CHM	Faculty of Maths & Physical Sciences
cmkmj	ARC1	d	2015-03-18 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cmmhtk	ARC1	l	2017-06-16 14:58:11.0	P/G	CHM	Faculty of Maths & Physical Sciences
cmmhtk	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmmr	ARC1	d	2013-10-01 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cmna	ARC3	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmna	ARC1	l	2017-06-16 14:58:11.0	P/G	CHM	Faculty of Maths & Physical Sciences
cmna	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmnha	ARC1	l	2018-01-17 11:46:48.35	P/G	CHM	Faculty of Maths & Physical Sciences
cmnha	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmrds	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmrds	ARC1	l	2017-06-16 14:58:11.0	P/G	CHM	Faculty of Maths & Physical Sciences
cmrlc	ARC1	d	2017-02-01 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cmrmc	ARC2	d	2016-01-27 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cmrmc	ARC1	d	2016-01-27 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cmsbo	ARC3	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmsbo	ARC2	a	n/a	P/G	CHM	Faculty of Maths & Physical Sciences
cmsn	ARC1	d	2016-09-20 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cmsn	ARC2	d	2016-09-20 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cmyw	ARC1	l	2017-06-16 14:58:11.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cmyw	ARC2	l	2017-11-28 00:00:00.0	Recent Alumni	CHM	Faculty of Maths & Physical Sciences
cn06arc	ARC2	d	2017-06-13 00:00:00.0	Recent Alumni	CEN	Faculty of Engineering
cn06arc	ARC1	d	2017-06-13 00:00:00.0	Recent Alumni	CEN	Faculty of Engineering
cn07op	ARC1	d	2016-01-27 00:00:00.0	Recent Alumni	CEN	Faculty of Engineering
cn07op	ARC2	d	2016-01-27 00:00:00.0	Recent Alumni	CEN	Faculty of Engineering
